Record ID,Status,Termination Date,Hire Date,Birthdate,Marital Status,Gender,Highest Education,Termination Reason
768,Terminated,2/18/2019,11/15/2018,10/10/1955,Married,Male,A - Not Indic,Voluntary-No Call/No Show
769,Terminated,1/22/2019,12/6/2018,5/21/1995,Single,Female,A - Not Indic,Voluntary-No Reason Given
770,Terminated,4/8/2020,1/21/2019,11/17/1991,Married,Female,A - Not Indic,Voluntary-Personal Reasons
771,Terminated,9/9/2019,2/27/2019,11/15/1958,Single,Female,A - Not Indic,Voluntary-Health
772,Terminated,9/23/2019,3/4/2019,1/22/1972,Married,Female,A - Not Indic,Voluntary-No Call/No Show
773,Terminated,9/11/2019,3/4/2019,8/30/1999,Single,Female,A - Not Indic,Voluntary-No Call/No Show
774,Terminated,8/2/2019,4/12/2019,1/27/1990,Single,Female,A - Not Indic,Voluntary-No Call/No Show
775,Terminated,7/29/2019,4/23/2019,8/16/1985,Single,Female,A - Not Indic,Voluntary-No Reason Given
776,Terminated,8/28/2019,5/14/2019,7/29/1995,Single,Female,A - Not Indic,Voluntary-No Call/No Show
777,Terminated,2/24/2020,5/28/2019,1/7/2000,Single,Female,A - Not Indic,Voluntary-No Call/No Show
778,Terminated,6/19/2019,6/17/2019,5/25/1981,Married,Female,A - Not Indic,Voluntary-No Call/No Show
779,Terminated,1/31/2020,6/18/2019,4/25/1960,Married,Female,A - Not Indic,Voluntary-Another Job
780,Terminated,9/11/2019,6/25/2019,7/21/2000,Single,Female,A - Not Indic,Voluntary-No Call/No Show
781,Terminated,7/8/2019,7/2/2019,7/15/1993,Single,Female,A - Not Indic,Voluntary-No Call/No Show
782,Terminated,9/9/2019,7/17/2019,10/26/1989,Single,Female,A - Not Indic,Voluntary-No Reason Given
783,Terminated,12/27/2019,7/22/2019,6/19/2001,Single,Female,A - Not Indic,Voluntary-Personal Reasons
784,Terminated,7/30/2019,7/29/2019,10/5/1992,Single,Female,A - Not Indic,Voluntary-No Call/No Show
785,Terminated,8/26/2019,7/31/2019,6/11/2000,Single,Female,A - Not Indic,Voluntary-No Call/No Show
786,Terminated,8/21/2019,8/1/2019,7/9/1999,Single,Female,A - Not Indic,Voluntary-Another Job
787,Terminated,9/4/2019,8/12/2019,11/12/1987,Single,Female,A - Not Indic,Voluntary-No Call/No Show
788,Terminated,9/11/2019,8/13/2019,3/21/1979,Married,Female,A - Not Indic,Voluntary-No Call/No Show
789,Terminated,9/4/2019,8/30/2019,2/1/1969,Single,Female,A - Not Indic,Voluntary-No Call/No Show
790,Terminated,9/11/2019,9/6/2019,4/1/1993,Single,Female,A - Not Indic,Voluntary-Health
791,Terminated,12/26/2019,9/6/2019,10/22/1968,Single,Female,A - Not Indic,Voluntary-No Call/No Show
792,Terminated,9/13/2019,9/9/2019,12/13/1989,Single,Female,A - Not Indic,Voluntary-No Call/No Show
793,Terminated,4/20/2020,9/10/2019,5/17/1962,Single,Female,A - Not Indic,Voluntary-Personal Reasons
794,Terminated,9/24/2019,9/11/2019,1/30/1972,Single,Female,A - Not Indic,Voluntary-No Call/No Show
795,Terminated,9/16/2019,9/11/2019,9/16/1987,Single,Female,A - Not Indic,Voluntary-No Call/No Show
796,Terminated,9/17/2019,9/16/2019,3/14/2000,Single,Female,A - Not Indic,Voluntary-No Call/No Show
797,Terminated,9/17/2019,9/16/2019,3/28/1974,Married,Female,A - Not Indic,Voluntary-No Call/No Show
798,Terminated,9/21/2019,9/18/2019,12/11/1972,Married,Female,A - Not Indic,Voluntary-Illness in Family
799,Terminated,12/3/2019,9/24/2019,3/27/1970,Single,Female,A - Not Indic,Voluntary-Personal Reasons
800,Terminated,10/8/2019,10/7/2019,9/24/1968,Married,Female,A - Not Indic,Voluntary-No Call/No Show
801,Terminated,12/13/2019,10/16/2019,10/1/1972,Single,Female,A - Not Indic,Voluntary-No Call/No Show
802,Terminated,3/16/2020,10/30/2019,4/17/2001,Single,Male,A - Not Indic,Voluntary-Personal Reasons
803,Terminated,11/22/2019,11/11/2019,8/3/1995,Single,Female,A - Not Indic,Voluntary-No Call/No Show
804,Terminated,12/5/2019,11/11/2019,5/21/1972,Single,Female,A - Not Indic,Voluntary-No Call/No Show
805,Terminated,12/4/2019,11/14/2019,2/27/1979,Single,Male,A - Not Indic,Voluntary-Another Job
806,Terminated,11/21/2019,11/19/2019,8/31/1985,Married,Male,A - Not Indic,Voluntary-No Call/No Show
807,Terminated,12/5/2019,11/19/2019,11/8/1964,Single,Female,A - Not Indic,Voluntary-No Call/No Show
808,Terminated,12/10/2019,12/3/2019,9/23/1952,Single,Female,A - Not Indic,Voluntary-No Call/No Show
809,Terminated,1/10/2020,1/9/2020,8/19/1969,Single,Female,A - Not Indic,Voluntary-No Call/No Show
810,Terminated,1/22/2020,1/9/2020,8/19/2001,Single,Male,A - Not Indic,Voluntary-No Call/No Show
811,Terminated,1/27/2020,1/10/2020,2/28/1995,Single,Female,A - Not Indic,Voluntary-Personal Reasons
812,Terminated,1/15/2020,1/14/2020,9/8/1985,Married,Female,A - Not Indic,Voluntary-No Call/No Show
813,Terminated,2/3/2020,1/30/2020,7/26/1997,Single,Female,A - Not Indic,Voluntary-Another Job
814,Terminated,3/5/2020,2/19/2020,3/22/1995,Single,Female,A - Not Indic,Voluntary-Personal Reasons
815,Terminated,2/26/2020,2/24/2020,9/1/1972,Single,Female,A - Not Indic,Voluntary-Another Job
816,Terminated,3/9/2020,3/2/2020,1/29/1959,Married,Female,A - Not Indic,Voluntary-No Call/No Show
817,Terminated,1/11/2019,11/15/2018,12/5/1960,Married,Male,A - Not Indic,Voluntary-Another Job
818,Terminated,9/25/2019,1/31/2019,12/20/1964,Married,Male,A - Not Indic,Voluntary-No Call/No Show
819,Terminated,7/8/2019,12/20/2018,5/1/1975,Single,Male,A - Not Indic,Voluntary-No Reason Given
820,Terminated,2/13/2019,2/12/2019,8/12/1992,Single,Male,A - Not Indic,Voluntary-Another Job
821,Terminated,2/22/2019,2/18/2019,3/17/1955,Single,Male,A - Not Indic,Voluntary-No Call/No Show
822,Terminated,3/11/2019,3/7/2019,2/1/2000,Single,Male,A - Not Indic,Voluntary-No Call/No Show
823,Terminated,3/11/2019,3/7/2019,5/2/2000,Single,Male,A - Not Indic,Voluntary-No Call/No Show
824,Terminated,4/13/2019,3/25/2019,10/12/1960,Married,Male,A - Not Indic,Voluntary-Another Job
825,Terminated,5/16/2019,4/15/2019,12/10/1996,Single,Male,A - Not Indic,Voluntary-No Call/No Show
826,Terminated,3/20/2020,5/20/2019,10/29/1973,Single,Male,A - Not Indic,Voluntary-No Call/No Show
827,Terminated,7/8/2019,6/27/2019,12/17/1988,Single,Male,A - Not Indic,Voluntary-No Call/No Show
828,Terminated,1/20/2020,7/15/2019,8/10/1989,Single,Male,A - Not Indic,Voluntary-Personal Reasons
829,Terminated,11/20/2019,8/13/2019,3/10/1961,Married,Male,A - Not Indic,Voluntary-No Call/No Show
830,Terminated,2/10/2020,1/16/2020,11/8/1976,Single,Male,A - Not Indic,Voluntary-No Call/No Show
831,Terminated,4/16/2020,1/20/2020,12/28/1986,Single,Male,A - Not Indic,Voluntary-No Call/No Show
832,Terminated,2/28/2020,2/3/2020,9/24/1987,Married,Male,A - Not Indic,Voluntary-Personal Reasons
833,Terminated,6/10/2019,11/15/2018,6/15/1996,Single,Male,A - Not Indic,Voluntary-Return To School
834,Terminated,1/15/2020,3/5/2018,8/11/1969,Single,Male,A - Not Indic,Voluntary-Personal Reasons
836,Terminated,1/7/2019,11/16/2018,7/10/1998,Single,Male,A - Not Indic,Voluntary-Return To School
837,Terminated,1/23/2019,1/21/2019,8/3/1993,Single,Male,A - Not Indic,Voluntary-Return To School
838,Terminated,2/8/2019,1/31/2019,12/2/1988,Single,Male,A - Not Indic,Voluntary-No Reason Given
839,Terminated,2/11/2019,2/4/2019,12/18/1985,Single,Male,A - Not Indic,Voluntary-No Call/No Show
840,Terminated,2/21/2019,2/12/2019,3/15/2001,Single,Male,A - Not Indic,Voluntary-Another Job
841,Terminated,2/14/2020,8/16/2019,5/31/2001,Single,Male,A - Not Indic,Voluntary-Another Job
842,Terminated,4/12/2019,11/15/2018,7/23/1994,Married,Female,A - Not Indic,Voluntary-Another Job
843,Terminated,8/30/2019,9/29/2015,2/27/1990,Married,Female,A - Not Indic,Voluntary-Another Job
844,Terminated,4/22/2019,4/8/2019,12/28/1997,Single,Female,A - Not Indic,Voluntary-No Call/No Show
845,Terminated,2/20/2020,8/26/2019,12/6/1997,Single,Female,A - Not Indic,Voluntary-Personal Reasons
846,Terminated,5/17/2019,11/15/2018,3/30/1993,Single,Female,A - Not Indic,Voluntary-Personal Reasons
847,Terminated,8/21/2019,5/13/2019,9/21/1981,Single,Female,A - Not Indic,Voluntary-No Call/No Show
848,Terminated,2/28/2019,11/20/2013,10/14/1976,Single,Female,A - Not Indic,Voluntary-Reloc/Move
