Record ID,Status,Termination Date,Hire Date,Birthdate,Marital Status,Gender,Highest Education,Termination Reason
751,Terminated,02/18/2020,02/11/2020,07/15/1958,M,M - Male,A - Not Indic,Voluntary-No Call/No Show
752,Terminated,02/18/2020,02/17/2020,02/11/1972,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
753,Terminated,02/24/2020,02/18/2020,08/05/1997,S,M - Male,A - Not Indic,Voluntary-No Call/No Show
754,Terminated,03/02/2020,02/24/2020,02/16/1999,S,F - Female,A - Not Indic,Voluntary-Personal Reasons
755,Terminated,03/06/2020,02/26/2020,05/06/1978,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
756,Terminated,03/09/2020,03/02/2020,06/03/1956,M,M - Male,A - Not Indic,Voluntary-No Call/No Show
757,Terminated,03/11/2020,03/03/2020,11/11/1944,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
758,Terminated,03/18/2020,03/09/2020,01/02/1981,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
759,Terminated,03/13/2020,03/09/2020,08/25/1983,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
760,Terminated,01/11/2019,11/15/2018,08/10/1959,M,F - Female,A - Not Indic,Voluntary-No Call/No Show
761,Terminated,06/12/2019,11/15/2018,07/03/1963,S,F - Female,A - Not Indic,Voluntary-Another Job
762,Terminated,05/23/2019,11/15/2018,09/29/1977,M,F - Female,A - Not Indic,Voluntary-Another Job
763,Terminated,07/12/2019,11/15/2018,07/19/1965,S,F - Female,A - Not Indic,Voluntary-Another Job
764,Terminated,01/14/2019,11/15/2018,06/18/1968,M,F - Female,A - Not Indic,Voluntary-No Call/No Show
765,Terminated,06/12/2019,11/15/2018,04/23/1976,S,F - Female,A - Not Indic,Voluntary-Another Job
766,Terminated,01/07/2019,11/15/2018,10/25/1971,M,F - Female,A - Not Indic,Voluntary-Another Job
767,Terminated,12/02/2019,11/15/2018,01/01/1955,M,M - Male,A - Not Indic,Voluntary-Personal Reasons
768,Terminated,02/18/2019,11/15/2018,10/10/1955,M,M - Male,A - Not Indic,Voluntary-No Call/No Show
769,Terminated,01/22/2019,12/06/2018,05/21/1995,S,F - Female,A - Not Indic,Voluntary-No Reason Given
770,Terminated,04/08/2020,01/21/2019,11/17/1991,M,F - Female,A - Not Indic,Voluntary-Personal Reasons
771,Terminated,09/09/2019,02/27/2019,11/15/1958,S,F - Female,A - Not Indic,Voluntary-Health
772,Terminated,09/23/2019,03/04/2019,01/22/1972,M,F - Female,A - Not Indic,Voluntary-No Call/No Show
773,Terminated,09/11/2019,03/04/2019,08/30/1999,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
774,Terminated,08/02/2019,04/12/2019,01/27/1990,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
775,Terminated,07/29/2019,04/23/2019,08/16/1985,S,F - Female,A - Not Indic,Voluntary-No Reason Given
776,Terminated,08/28/2019,05/14/2019,07/29/1995,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
777,Terminated,02/24/2020,05/28/2019,01/07/2000,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
778,Terminated,06/19/2019,06/17/2019,05/25/1981,M,F - Female,A - Not Indic,Voluntary-No Call/No Show
779,Terminated,01/31/2020,06/18/2019,04/25/1960,M,F - Female,A - Not Indic,Voluntary-Another Job
780,Terminated,09/11/2019,06/25/2019,07/21/2000,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
781,Terminated,07/08/2019,07/02/2019,07/15/1993,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
782,Terminated,09/09/2019,07/17/2019,10/26/1989,S,F - Female,A - Not Indic,Voluntary-No Reason Given
783,Terminated,12/27/2019,07/22/2019,06/19/2001,S,F - Female,A - Not Indic,Voluntary-Personal Reasons
784,Terminated,07/30/2019,07/29/2019,10/05/1992,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
785,Terminated,08/26/2019,07/31/2019,06/11/2000,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
786,Terminated,08/21/2019,08/01/2019,07/09/1999,S,F - Female,A - Not Indic,Voluntary-Another Job
787,Terminated,09/04/2019,08/12/2019,11/12/1987,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
788,Terminated,09/11/2019,08/13/2019,03/21/1979,M,F - Female,A - Not Indic,Voluntary-No Call/No Show
789,Terminated,09/04/2019,08/30/2019,02/01/1969,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
790,Terminated,09/11/2019,09/06/2019,04/01/1993,S,F - Female,A - Not Indic,Voluntary-Health
791,Terminated,12/26/2019,09/06/2019,10/22/1968,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
792,Terminated,09/13/2019,09/09/2019,12/13/1989,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
793,Terminated,04/20/2020,09/10/2019,05/17/1962,S,F - Female,A - Not Indic,Voluntary-Personal Reasons
794,Terminated,09/24/2019,09/11/2019,01/30/1972,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
795,Terminated,09/16/2019,09/11/2019,09/16/1987,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
796,Terminated,09/17/2019,09/16/2019,03/14/2000,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
797,Terminated,09/17/2019,09/16/2019,03/28/1974,M,F - Female,A - Not Indic,Voluntary-No Call/No Show
798,Terminated,09/21/2019,09/18/2019,12/11/1972,M,F - Female,A - Not Indic,Voluntary-Illness in Family
799,Terminated,12/03/2019,09/24/2019,03/27/1970,S,F - Female,A - Not Indic,Voluntary-Personal Reasons
800,Terminated,10/08/2019,10/07/2019,09/24/1968,M,F - Female,A - Not Indic,Voluntary-No Call/No Show
801,Terminated,12/13/2019,10/16/2019,10/01/1972,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
802,Terminated,03/16/2020,10/30/2019,04/17/2001,S,M - Male,A - Not Indic,Voluntary-Personal Reasons
803,Terminated,11/22/2019,11/11/2019,08/03/1995,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
804,Terminated,12/05/2019,11/11/2019,05/21/1972,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
805,Terminated,12/04/2019,11/14/2019,02/27/1979,S,M - Male,A - Not Indic,Voluntary-Another Job
806,Terminated,11/21/2019,11/19/2019,08/31/1985,M,M - Male,A - Not Indic,Voluntary-No Call/No Show
807,Terminated,12/05/2019,11/19/2019,11/08/1964,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
808,Terminated,12/10/2019,12/03/2019,09/23/1952,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
809,Terminated,01/10/2020,01/09/2020,08/19/1969,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
810,Terminated,01/22/2020,01/09/2020,08/19/2001,S,M - Male,A - Not Indic,Voluntary-No Call/No Show
811,Terminated,01/27/2020,01/10/2020,02/28/1995,S,F - Female,A - Not Indic,Voluntary-Personal Reasons
812,Terminated,01/15/2020,01/14/2020,09/08/1985,M,F - Female,A - Not Indic,Voluntary-No Call/No Show
813,Terminated,02/03/2020,01/30/2020,07/26/1997,S,F - Female,A - Not Indic,Voluntary-Another Job
814,Terminated,03/05/2020,02/19/2020,03/22/1995,S,F - Female,A - Not Indic,Voluntary-Personal Reasons
815,Terminated,02/26/2020,02/24/2020,09/01/1972,S,F - Female,A - Not Indic,Voluntary-Another Job
816,Terminated,03/09/2020,03/02/2020,01/29/1959,M,F - Female,A - Not Indic,Voluntary-No Call/No Show
817,Terminated,01/11/2019,11/15/2018,12/05/1960,M,M - Male,A - Not Indic,Voluntary-Another Job
818,Terminated,09/25/2019,01/31/2019,12/20/1964,M,M - Male,A - Not Indic,Voluntary-No Call/No Show
819,Terminated,07/08/2019,12/20/2018,05/01/1975,S,M - Male,A - Not Indic,Voluntary-No Reason Given
820,Terminated,02/13/2019,02/12/2019,08/12/1992,S,M - Male,A - Not Indic,Voluntary-Another Job
821,Terminated,02/22/2019,02/18/2019,03/17/1955,S,M - Male,A - Not Indic,Voluntary-No Call/No Show
822,Terminated,03/11/2019,03/07/2019,02/01/2000,S,M - Male,A - Not Indic,Voluntary-No Call/No Show
823,Terminated,03/11/2019,03/07/2019,05/02/2000,S,M - Male,A - Not Indic,Voluntary-No Call/No Show
824,Terminated,04/13/2019,03/25/2019,10/12/1960,M,M - Male,A - Not Indic,Voluntary-Another Job
825,Terminated,05/16/2019,04/15/2019,12/10/1996,S,M - Male,A - Not Indic,Voluntary-No Call/No Show
826,Terminated,03/20/2020,05/20/2019,10/29/1973,S,M - Male,A - Not Indic,Voluntary-No Call/No Show
827,Terminated,07/08/2019,06/27/2019,12/17/1988,S,M - Male,A - Not Indic,Voluntary-No Call/No Show
828,Terminated,01/20/2020,07/15/2019,08/10/1989,S,M - Male,A - Not Indic,Voluntary-Personal Reasons
829,Terminated,11/20/2019,08/13/2019,03/10/1961,M,M - Male,A - Not Indic,Voluntary-No Call/No Show
830,Terminated,02/10/2020,01/16/2020,11/08/1976,S,M - Male,A - Not Indic,Voluntary-No Call/No Show
831,Terminated,04/16/2020,01/20/2020,12/28/1986,S,M - Male,A - Not Indic,Voluntary-No Call/No Show
832,Terminated,02/28/2020,02/03/2020,09/24/1987,M,M - Male,A - Not Indic,Voluntary-Personal Reasons
833,Terminated,06/10/2019,11/15/2018,06/15/1996,S,M - Male,A - Not Indic,Voluntary-Return To School
834,Terminated,01/15/2020,03/05/2018,08/11/1969,S,M - Male,A - Not Indic,Voluntary-Personal Reasons
835,Terminated,01/30/2019,12/17/2018,06/21/1988,M,N - Not Spec,A - Not Indic,Voluntary-Another Job
836,Terminated,01/07/2019,11/16/2018,07/10/1998,S,M - Male,A - Not Indic,Voluntary-Return To School
837,Terminated,01/23/2019,01/21/2019,08/03/1993,S,M - Male,A - Not Indic,Voluntary-Return To School
838,Terminated,02/08/2019,01/31/2019,12/02/1988,S,M - Male,A - Not Indic,Voluntary-No Reason Given
839,Terminated,02/11/2019,02/04/2019,12/18/1985,S,M - Male,A - Not Indic,Voluntary-No Call/No Show
840,Terminated,02/21/2019,02/12/2019,03/15/2001,S,M - Male,A - Not Indic,Voluntary-Another Job
841,Terminated,02/14/2020,08/16/2019,05/31/2001,S,M - Male,A - Not Indic,Voluntary-Another Job
842,Terminated,04/12/2019,11/15/2018,07/23/1994,M,F - Female,A - Not Indic,Voluntary-Another Job
843,Terminated,08/30/2019,09/29/2015,02/27/1990,M,F - Female,A - Not Indic,Voluntary-Another Job
844,Terminated,04/22/2019,04/08/2019,12/28/1997,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
845,Terminated,02/20/2020,08/26/2019,12/06/1997,S,F - Female,A - Not Indic,Voluntary-Personal Reasons
846,Terminated,05/17/2019,11/15/2018,03/30/1993,S,F - Female,A - Not Indic,Voluntary-Personal Reasons
847,Terminated,08/21/2019,05/13/2019,09/21/1981,S,F - Female,A - Not Indic,Voluntary-No Call/No Show
848,Terminated,02/28/2019,11/20/2013,10/14/1976,S,F - Female,A - Not Indic,Voluntary-Reloc/Move
